1477010452200000	5.55413	19.5028	5.04119	3.68183	0.461412	lidar	1.33845	5.69089	19.5755	5.67472	19.5577	3.38481	1.4348
1477010452250000	5.35305	19.3533	5.03574	3.71567	0.476605	radar	1.75088	5.9506	18.9859	5.46145	19.4284	3.4101	1.4264
1477010452300000	5.13896	19.2519	5.0247	3.72554	0.461467	lidar	1.91806	5.17021	19.4397	5.25059	19.2949	3.43526	1.41748
1477010452350000	4.94613	19.1403	4.97033	3.73451	0.434967	radar	4.64572	5.87397	19.301	5.04219	19.157	3.46027	1.40805
1477010452400000	4.78255	18.9889	4.92251	3.76899	0.450315	lidar	0.730656	4.89149	18.982	4.8363	19.015	3.48513	1.39811
1477010452450000	4.57431	18.8388	4.95245	3.79488	0.461029	radar	1.47937	3.98679	19.0452	4.63297	18.8689	3.50982	1.38765
1477010452500000	4.3963	18.7068	4.91977	3.81508	0.458635	lidar	1.11984	4.4685	18.834	4.43224	18.7188	3.53435	1.37667
1477010452550000	4.21323	18.5649	4.8813	3.82861	0.437941	radar	1.36185	4.69245	18.4634	4.23416	18.5648	3.5587	1.36519
1477010452600000	4.08767	18.409	4.80502	3.8663	0.457813	lidar	2.07064	4.26269	18.481	4.03876	18.4071	3.58287	1.35319
1477010452650000	3.9048	18.236	4.87123	3.90676	0.500617	radar	7.1707	3.42433	18.8357	3.84606	18.2457	3.60683	1.34069
1477010452700000	3.65063	18.0953	4.94811	3.8993	0.461348	lidar	2.63944	3.45919	18.167	3.65611	18.0807	3.6306	1.32767
1477010452750000	3.48703	17.9446	4.88889	3.91148	0.437338	radar	3.39987	4.3011	17.9267	3.46891	17.9122	3.65415	1.31415
1477010452800000	3.26133	17.7779	4.94618	3.91618	0.416149	lidar	1.16856	3.12525	17.7493	3.28449	17.7402	3.67748	1.30013
1477010452850000	3.08264	17.594	4.98746	3.94765	0.44145	radar	2.3986	2.65664	17.888	3.10287	17.565	3.70057	1.2856
